id,functional,functional needs repair,non functional,prob_repair_needed,prob_repair_needed_people
48614,1.0,0.0,0.0,0.0,0.0
65873,0.38,0.0,0.62,0.62,4.96
9008,0.99,0.0,0.01,0.01,0.0
36817,0.69,0.3,0.01,0.31,0.31
25767,0.08,0.04,0.88,0.92,0.0
38460,0.0,0.0,1.0,1.0,350.0
16756,0.44,0.16,0.4,0.56,0.0
13310,0.46,0.26,0.28,0.54,0.0
36514,1.0,0.0,0.0,0.0,0.0
57548,0.98,0.0,0.02,0.02,0.3
2809,0.82,0.04,0.14,0.18000000000000002,88.20000000000002
70632,1.0,0.0,0.0,0.0,0.0
17260,0.9,0.01,0.09,0.09999999999999999,80.0
27950,0.78,0.04,0.18,0.22,78.76
40629,0.32,0.1,0.58,0.6799999999999999,81.6
64155,0.98,0.02,0.0,0.02,1.04
50640,0.06,0.0,0.94,0.94,141.0
67355,0.8,0.03,0.17,0.2,96.0
32132,0.02,0.01,0.97,0.98,0.0
70868,1.0,0.0,0.0,0.0,0.0
45823,0.04,0.0,0.96,0.96,432.0
19985,0.77,0.11,0.12,0.22999999999999998,16.099999999999998
61834,0.17,0.0,0.83,0.83,44.82
54171,0.55,0.0,0.45,0.45,189.0
62763,0.99,0.0,0.01,0.01,0.0
42408,0.77,0.03,0.2,0.23,34.5
13151,0.9,0.05,0.05,0.1,9.600000000000001
28311,0.99,0.01,0.0,0.01,0.0
57775,0.66,0.03,0.31,0.33999999999999997,0.33999999999999997
37603,0.01,0.0,0.99,0.99,0.99
56357,0.2,0.04,0.76,0.8,600.0
37845,0.14,0.01,0.85,0.86,516.0
57177,0.29,0.0,0.71,0.71,284.0
12821,0.51,0.35,0.14,0.49,0.0
8193,0.52,0.01,0.47,0.48,480.0
49031,0.56,0.15,0.29,0.43999999999999995,0.0
14011,0.43,0.43,0.14,0.5700000000000001,0.0
33708,0.78,0.0,0.22,0.22,132.0
68898,0.0,0.0,1.0,1.0,140.0
37198,0.18,0.1,0.72,0.82,114.8
11151,0.89,0.0,0.11,0.11,0.0
22264,0.92,0.0,0.08,0.08,40.0
49694,0.82,0.0,0.18,0.18,108.0
47318,0.05,0.31,0.64,0.95,0.95
46108,0.41,0.09,0.5,0.59,234.82
28297,0.03,0.0,0.97,0.97,48.5
36340,0.84,0.01,0.15,0.16,0.0
26987,0.07,0.05,0.88,0.93,0.93
5766,0.92,0.02,0.06,0.08,19.84
25979,0.1,0.0,0.9,0.9,225.0
73021,0.46,0.0,0.54,0.54,0.54
11908,0.67,0.27,0.06,0.33,0.0
47496,0.9,0.0,0.1,0.1,0.0
61777,0.95,0.0,0.05,0.05,7.5
47591,0.97,0.02,0.01,0.03,16.8
8968,1.0,0.0,0.0,0.0,0.0
45656,0.87,0.0,0.13,0.13,65.0
39630,1.0,0.0,0.0,0.0,0.0
2786,0.06,0.0,0.94,0.94,752.0
958,0.84,0.13,0.03,0.16,0.0
55843,0.96,0.03,0.01,0.04,0.0
52074,0.96,0.03,0.01,0.04,0.0
23422,0.39,0.0,0.61,0.61,0.0
55802,1.0,0.0,0.0,0.0,0.0
61634,0.93,0.0,0.07,0.07,2.45
1625,1.0,0.0,0.0,0.0,0.0
37398,0.54,0.01,0.45,0.46,0.46
51011,0.94,0.03,0.03,0.06,5.3999999999999995
49595,0.98,0.0,0.02,0.02,10.0
22486,0.15,0.08,0.77,0.85,0.0
22916,0.75,0.25,0.0,0.25,0.0
45204,0.0,0.0,1.0,1.0,120.0
74223,0.9,0.06,0.04,0.1,400.0
35533,1.0,0.0,0.0,0.0,0.0
30595,0.79,0.07,0.14,0.21000000000000002,483.00000000000006
47319,0.01,0.02,0.97,0.99,0.0
32555,0.03,0.0,0.97,0.97,0.0
9520,0.44,0.0,0.56,0.56,84.00000000000001
53253,0.56,0.03,0.41,0.43999999999999995,219.99999999999997
36436,0.05,0.03,0.92,0.9500000000000001,1900.0000000000002
15036,0.65,0.22,0.13,0.35,70.0
23175,0.54,0.04,0.42,0.45999999999999996,1483.9599999999998
41998,1.0,0.0,0.0,0.0,0.0
19345,0.06,0.0,0.94,0.94,470.0
1198,0.03,0.28,0.69,0.97,97.0
39848,0.99,0.0,0.01,0.01,0.0
39278,0.92,0.0,0.08,0.08,18.8
39844,1.0,0.0,0.0,0.0,0.0
17332,1.0,0.0,0.0,0.0,0.0
51287,0.73,0.0,0.27,0.27,0.0
49514,0.0,0.0,1.0,1.0,0.0
64288,0.76,0.03,0.21,0.24,108.96
41782,0.6,0.4,0.0,0.4,0.0
54572,0.7,0.05,0.25,0.3,36.0
68079,0.9,0.06,0.04,0.1,74.0
68017,0.0,0.02,0.98,1.0,1.0
66705,0.18,0.8,0.02,0.8200000000000001,0.0
5274,1.0,0.0,0.0,0.0,0.0
58230,0.91,0.0,0.09,0.09,0.09
51010,0.26,0.33,0.41,0.74,0.0
46242,0.71,0.04,0.25,0.29,66.69999999999999
1917,0.74,0.0,0.26,0.26,96.2
9361,0.15,0.0,0.85,0.85,0.85
33043,0.0,0.07,0.93,1.0,450.0
56633,0.01,0.01,0.98,0.99,143.55
57518,1.0,0.0,0.0,0.0,0.0
51128,0.47,0.06,0.47,0.53,0.53
4388,0.68,0.06,0.26,0.32,48.0
62267,0.34,0.03,0.63,0.66,0.66
72473,0.07,0.0,0.93,0.93,0.0
70957,0.5,0.5,0.0,0.5,25.0
35399,1.0,0.0,0.0,0.0,0.0
33236,0.85,0.0,0.15,0.15,2.25
73183,0.76,0.0,0.24,0.24,28.799999999999997
52939,0.97,0.02,0.01,0.03,0.0
66929,0.04,0.01,0.95,0.96,0.0
54326,0.28,0.62,0.1,0.72,172.79999999999998
16343,0.81,0.0,0.19,0.19,5.7
33013,0.96,0.02,0.02,0.04,7.2
60384,0.0,0.0,1.0,1.0,1.0
41074,0.34,0.01,0.65,0.66,132.0
71997,0.48,0.03,0.49,0.52,109.2
35190,0.9,0.06,0.04,0.1,45.0
3425,0.61,0.18,0.21,0.39,56.550000000000004
4335,0.73,0.18,0.09,0.27,0.27
7399,0.99,0.0,0.01,0.01,2.2
46431,0.32,0.0,0.68,0.68,0.0
40845,0.77,0.04,0.19,0.23,172.5
27347,0.46,0.03,0.51,0.54,0.54
10981,0.23,0.01,0.76,0.77,0.0
36447,0.18,0.03,0.79,0.8200000000000001,205.00000000000003
67485,0.8,0.03,0.17,0.2,18.0
11220,0.91,0.0,0.09,0.09,36.0
45857,0.01,0.0,0.99,0.99,0.0
21806,0.07,0.0,0.93,0.93,930.0
8771,0.8,0.04,0.16,0.2,200.0
45535,0.32,0.18,0.5,0.6799999999999999,0.0
8671,0.93,0.04,0.03,0.07,2.8000000000000003
2252,0.13,0.01,0.86,0.87,48.72
58078,0.0,0.02,0.98,1.0,1.0
61068,0.04,0.0,0.96,0.96,0.0
69204,0.27,0.19,0.54,0.73,109.5
28326,0.47,0.31,0.22,0.53,0.0
46930,0.19,0.04,0.77,0.81,202.5
52104,0.94,0.06,0.0,0.06,0.0
31732,0.47,0.1,0.43,0.53,0.0
21584,0.53,0.11,0.36,0.47,1645.0
17045,1.0,0.0,0.0,0.0,0.0
14404,0.96,0.02,0.02,0.04,12.0
34699,0.88,0.0,0.12,0.12,0.0
39930,0.0,0.0,1.0,1.0,0.0
38744,0.76,0.09,0.15,0.24,28.799999999999997
4339,0.78,0.0,0.22,0.22,0.0
54735,1.0,0.0,0.0,0.0,0.0
51916,0.83,0.03,0.14,0.17,5.1000000000000005
58114,0.59,0.04,0.37,0.41,205.0
28339,0.12,0.86,0.02,0.88,264.0
52048,0.0,0.0,1.0,1.0,0.0
66497,0.27,0.19,0.54,0.73,365.0
18353,0.7,0.01,0.29,0.3,0.0
16701,0.21,0.06,0.73,0.79,79.0
59499,0.1,0.12,0.78,0.9,277.2
66042,0.15,0.06,0.79,0.8500000000000001,170.00000000000003
43965,0.93,0.06,0.01,0.06999999999999999,0.06999999999999999
48361,0.73,0.07,0.2,0.27,0.0
70766,0.99,0.0,0.01,0.01,4.0
9510,0.11,0.02,0.87,0.89,275.9
28586,0.57,0.0,0.43,0.43,86.0
28521,0.03,0.0,0.97,0.97,0.0
18050,0.43,0.03,0.54,0.5700000000000001,1311.0000000000002
73151,0.06,0.02,0.92,0.9400000000000001,470.00000000000006
45011,0.93,0.06,0.01,0.06999999999999999,0.0
64380,0.99,0.01,0.0,0.01,0.0
66896,0.92,0.05,0.03,0.08,0.0
40184,1.0,0.0,0.0,0.0,0.0
67207,0.92,0.02,0.06,0.08,0.0
70178,1.0,0.0,0.0,0.0,0.0
54063,0.68,0.01,0.31,0.32,0.0
39252,0.14,0.0,0.86,0.86,172.0
53773,1.0,0.0,0.0,0.0,0.0
47931,0.32,0.04,0.64,0.68,0.0
44168,0.0,0.0,1.0,1.0,250.0
66540,0.91,0.01,0.08,0.09,22.5
54089,0.0,0.02,0.98,1.0,0.0
29244,0.5,0.02,0.48,0.5,250.0
27525,0.0,0.02,0.98,1.0,0.0
58991,0.64,0.0,0.36,0.36,180.0
18087,0.7,0.07,0.23,0.30000000000000004,0.0
67803,0.15,0.53,0.32,0.8500000000000001,340.00000000000006
48006,0.65,0.0,0.35,0.35,753.1999999999999
11788,1.0,0.0,0.0,0.0,0.0
16100,0.66,0.09,0.25,0.33999999999999997,0.33999999999999997
16382,0.89,0.0,0.11,0.11,0.0
21208,0.67,0.01,0.32,0.33,16.5
8637,0.29,0.41,0.3,0.71,0.71
67008,0.08,0.04,0.88,0.92,414.0
67914,0.9,0.06,0.04,0.1,100.0
7041,0.03,0.0,0.97,0.97,0.0
43181,0.16,0.0,0.84,0.84,0.84
26191,0.0,0.01,0.99,1.0,2000.0
14766,0.93,0.0,0.07,0.07,0.0
49812,0.97,0.03,0.0,0.03,9.0
12705,0.98,0.02,0.0,0.02,1.5
25422,0.0,0.0,1.0,1.0,0.0
9399,0.14,0.0,0.86,0.86,0.86
4239,0.87,0.02,0.11,0.13,52.0
49442,0.96,0.01,0.03,0.04,3.52
32,1.0,0.0,0.0,0.0,0.0
11443,0.46,0.36,0.18,0.54,0.0
15492,0.31,0.07,0.62,0.69,0.0
63498,0.99,0.0,0.01,0.01,2.3000000000000003
12708,0.05,0.0,0.95,0.95,3420.0
19483,0.72,0.09,0.19,0.28,0.0
31204,0.44,0.0,0.56,0.56,227.36
33445,1.0,0.0,0.0,0.0,0.0
40820,0.82,0.0,0.18,0.18,10.799999999999999
10279,0.01,0.0,0.99,0.99,0.0
46718,0.21,0.04,0.75,0.79,237.0
39000,0.53,0.0,0.47,0.47,70.5
45897,0.92,0.0,0.08,0.08,19.2
62154,0.41,0.11,0.48,0.59,0.0
50034,0.87,0.02,0.11,0.13,45.5
11853,0.04,0.01,0.95,0.96,0.0
40426,0.9,0.0,0.1,0.1,0.0
41168,0.94,0.06,0.0,0.06,0.06
58978,0.28,0.0,0.72,0.72,0.72
31363,0.74,0.2,0.06,0.26,0.0
32736,0.67,0.03,0.3,0.32999999999999996,65.99999999999999
29058,1.0,0.0,0.0,0.0,0.0
23824,0.67,0.05,0.28,0.33,0.33
61885,0.03,0.0,0.97,0.97,291.0
59187,0.0,0.0,1.0,1.0,400.0
73243,0.52,0.4,0.08,0.48000000000000004,0.48000000000000004
62915,0.94,0.0,0.06,0.06,0.0
1784,0.94,0.0,0.06,0.06,18.0
65951,0.92,0.0,0.08,0.08,4.0
20661,0.57,0.24,0.19,0.43,107.5
55504,0.15,0.76,0.09,0.85,0.0
66975,0.22,0.02,0.76,0.78,234.0
72057,1.0,0.0,0.0,0.0,0.0
49331,0.51,0.08,0.41,0.49,0.49
52682,0.31,0.13,0.56,0.6900000000000001,0.0
37859,0.84,0.0,0.16,0.16,0.0
10460,0.64,0.3,0.06,0.36,0.0
12407,0.54,0.04,0.42,0.45999999999999996,1563.9999999999998
69993,0.78,0.06,0.16,0.22,0.0
13012,0.92,0.04,0.04,0.08,6.4
70896,0.64,0.0,0.36,0.36,0.0
13264,0.84,0.0,0.16,0.16,12.8
51824,0.0,0.02,0.98,1.0,1.0
60216,0.96,0.02,0.02,0.04,0.0
57481,0.0,0.0,1.0,1.0,0.0
3996,0.92,0.05,0.03,0.08,2.0
24854,0.47,0.05,0.48,0.53,185.5
43420,0.88,0.02,0.1,0.12000000000000001,38.52
70468,0.0,0.01,0.99,1.0,1300.0
38305,0.03,0.01,0.96,0.97,0.0
57179,0.92,0.0,0.08,0.08,8.0
70388,0.02,0.0,0.98,0.98,39.2
67589,0.98,0.0,0.02,0.02,0.0
69974,0.75,0.02,0.23,0.25,19.75
8854,0.94,0.0,0.06,0.06,31.919999999999998
71663,0.93,0.02,0.05,0.07,0.0
69272,0.71,0.24,0.05,0.29,2.32
49119,0.01,0.01,0.98,0.99,227.7
15638,0.49,0.02,0.49,0.51,0.51
9086,0.94,0.0,0.06,0.06,12.0
56422,0.32,0.28,0.4,0.68,61.2
39106,0.81,0.04,0.15,0.19,120.08
4515,0.21,0.54,0.25,0.79,158.0
48594,0.23,0.01,0.76,0.77,385.0
63779,1.0,0.0,0.0,0.0,0.0
60740,0.47,0.01,0.52,0.53,0.53
61242,0.93,0.0,0.07,0.07,0.0
65001,0.63,0.0,0.37,0.37,0.0
2601,0.98,0.0,0.02,0.02,3.0
52456,0.49,0.49,0.02,0.51,76.5
21873,0.07,0.0,0.93,0.93,325.5
25505,0.01,0.0,0.99,0.99,495.0
21890,0.06,0.01,0.93,0.9400000000000001,0.0
52336,0.03,0.02,0.95,0.97,310.4
57756,0.98,0.0,0.02,0.02,0.0
45465,0.4,0.2,0.4,0.6000000000000001,210.00000000000003
4989,0.69,0.0,0.31,0.31,0.0
51585,0.95,0.0,0.05,0.05,0.0
50533,0.48,0.29,0.23,0.52,197.6
54866,0.59,0.03,0.38,0.41000000000000003,144.32000000000002
23793,0.73,0.27,0.0,0.27,0.0
50135,0.43,0.08,0.49,0.57,256.5
26549,0.89,0.08,0.03,0.11,0.0
66920,0.93,0.02,0.05,0.07,14.000000000000002
35517,0.65,0.0,0.35,0.35,0.0
390,0.9,0.02,0.08,0.1,3.0
13645,0.69,0.13,0.18,0.31,46.5
39327,0.06,0.07,0.87,0.94,188.0
58900,0.85,0.02,0.13,0.15,0.0
2100,0.94,0.04,0.02,0.06,17.4
31521,0.02,0.0,0.98,0.98,343.0
277,0.64,0.14,0.22,0.36,82.8
33937,0.61,0.35,0.04,0.38999999999999996,233.99999999999997
42545,0.67,0.04,0.29,0.32999999999999996,117.47999999999999
7614,0.75,0.0,0.25,0.25,0.0
46861,1.0,0.0,0.0,0.0,0.0
35278,0.01,0.0,0.99,0.99,0.0
71773,0.41,0.46,0.13,0.5900000000000001,767.0000000000001
52392,0.07,0.0,0.93,0.93,279.0
47229,0.84,0.02,0.14,0.16,15.68
10716,0.0,0.0,1.0,1.0,1.0
13923,0.95,0.0,0.05,0.05,0.0
42206,0.01,0.0,0.99,0.99,198.0
965,0.66,0.0,0.34,0.34,3.4000000000000004
66646,0.03,0.03,0.94,0.97,242.5
17301,0.54,0.05,0.41,0.45999999999999996,138.0
21533,0.41,0.45,0.14,0.5900000000000001,0.0
37797,0.06,0.02,0.92,0.9400000000000001,0.9400000000000001
19241,0.0,0.0,1.0,1.0,0.0
15296,0.27,0.07,0.66,0.73,146.0
41472,0.8,0.1,0.1,0.2,40.0
73859,0.29,0.06,0.65,0.71,298.2
20153,0.39,0.09,0.52,0.61,976.0
71684,0.97,0.02,0.01,0.03,1.5
8321,0.81,0.0,0.19,0.19,28.5
68979,0.97,0.0,0.03,0.03,0.6
48850,0.69,0.03,0.28,0.31000000000000005,31.000000000000007
64251,0.92,0.05,0.03,0.08,26.0
3583,0.9,0.01,0.09,0.09999999999999999,0.0
33326,0.69,0.01,0.3,0.31,0.31
8500,0.53,0.06,0.41,0.47,0.0
67047,0.93,0.0,0.07,0.07,14.000000000000002
24896,0.95,0.01,0.04,0.05,7.95
39527,0.29,0.48,0.23,0.71,0.0
3089,0.65,0.16,0.19,0.35,0.0
66477,0.38,0.03,0.59,0.62,0.0
24107,0.97,0.0,0.03,0.03,6.75
7823,0.9,0.03,0.07,0.1,25.0
32016,0.94,0.02,0.04,0.06,0.06
35048,0.08,0.04,0.88,0.92,0.0
70580,0.0,0.0,1.0,1.0,250.0
47503,0.86,0.01,0.13,0.14,10.920000000000002
37357,0.98,0.01,0.01,0.02,4.0
1195,0.0,0.0,1.0,1.0,1.0
52309,0.55,0.0,0.45,0.45,0.45
19655,1.0,0.0,0.0,0.0,0.0
39455,0.57,0.07,0.36,0.43,0.43
52757,0.04,0.0,0.96,0.96,860.16
62729,0.07,0.01,0.92,0.93,139.5
24324,0.06,0.04,0.9,0.9400000000000001,188.0
51298,0.41,0.06,0.53,0.5900000000000001,0.0
17127,0.01,0.0,0.99,0.99,0.0
28152,1.0,0.0,0.0,0.0,0.0
14259,0.08,0.0,0.92,0.92,59.800000000000004
47461,1.0,0.0,0.0,0.0,0.0
65878,0.06,0.03,0.91,0.9400000000000001,893.0
58913,0.63,0.02,0.35,0.37,0.0
70035,0.14,0.02,0.84,0.86,34.4
37446,0.0,0.0,1.0,1.0,0.0
30337,0.38,0.07,0.55,0.6200000000000001,204.60000000000002
57584,0.4,0.33,0.27,0.6000000000000001,81.00000000000001
67193,0.61,0.07,0.32,0.39,16.38
62103,0.99,0.0,0.01,0.01,0.0
22896,0.83,0.17,0.0,0.17,0.0
5934,0.0,0.0,1.0,1.0,1.0
61722,0.86,0.13,0.01,0.14,20.3
9299,0.9,0.0,0.1,0.1,0.0
68558,0.03,0.01,0.96,0.97,0.97
51165,0.89,0.08,0.03,0.11,35.2
8657,0.37,0.11,0.52,0.63,0.0
54952,0.88,0.01,0.11,0.12,39.36
53160,0.85,0.02,0.13,0.15,22.5
17393,0.85,0.01,0.14,0.15000000000000002,0.0
33016,0.77,0.14,0.09,0.23,0.0
25929,0.01,0.0,0.99,0.99,0.0
41102,0.99,0.0,0.01,0.01,0.0
11093,0.36,0.0,0.64,0.64,0.0
52744,0.97,0.01,0.02,0.03,3.0
23484,0.01,0.31,0.68,0.99,344.52
13139,0.58,0.03,0.39,0.42000000000000004,84.00000000000001
55439,0.72,0.01,0.27,0.28,0.0
41539,0.44,0.05,0.51,0.56,224.00000000000003
47692,0.0,0.04,0.96,1.0,600.0
60165,0.74,0.03,0.23,0.26,13.0
64683,0.5,0.13,0.37,0.5,25.0
7089,0.94,0.06,0.0,0.06,3.0
13516,0.78,0.02,0.2,0.22,35.2
47720,0.67,0.06,0.27,0.33,0.0
22588,0.0,0.0,1.0,1.0,0.0
28580,0.34,0.3,0.36,0.6599999999999999,0.0
9075,0.47,0.06,0.47,0.53,47.17
25066,0.01,0.0,0.99,0.99,59.4
28284,0.99,0.0,0.01,0.01,0.0
67568,0.8,0.0,0.2,0.2,0.0
64823,0.92,0.01,0.07,0.08,2.0
8243,0.0,0.02,0.98,1.0,1.0
2556,0.98,0.0,0.02,0.02,0.0
58746,0.83,0.13,0.04,0.17,0.0
18288,0.88,0.0,0.12,0.12,72.0
72822,0.89,0.05,0.06,0.11,44.0
5178,0.2,0.04,0.76,0.8,364.8
66294,0.55,0.42,0.03,0.44999999999999996,224.99999999999997
14451,0.67,0.03,0.3,0.32999999999999996,0.0
48600,0.81,0.07,0.12,0.19,107.92
27513,0.64,0.21,0.15,0.36,82.8
36889,0.84,0.01,0.15,0.16,56.32
663,0.0,0.0,1.0,1.0,50.0
10646,0.17,0.01,0.82,0.83,83.0
35103,0.85,0.02,0.13,0.15,0.0
50804,0.71,0.01,0.28,0.29000000000000004,95.70000000000002
29635,0.87,0.0,0.13,0.13,0.0
47604,0.78,0.0,0.22,0.22,6.6
49844,0.54,0.22,0.24,0.45999999999999996,0.45999999999999996
69068,0.88,0.06,0.06,0.12,0.0
43074,1.0,0.0,0.0,0.0,0.0
71088,0.45,0.0,0.55,0.55,0.55
40470,0.76,0.21,0.03,0.24,55.199999999999996
21920,0.04,0.0,0.96,0.96,0.0
51415,0.68,0.25,0.07,0.32,8.0
15480,0.01,0.0,0.99,0.99,0.0
21881,0.7,0.0,0.3,0.3,0.0
7780,0.94,0.06,0.0,0.06,15.0
24908,0.9,0.0,0.1,0.1,0.0
53915,0.97,0.03,0.0,0.03,6.24
54560,1.0,0.0,0.0,0.0,0.0
15498,0.96,0.02,0.02,0.04,0.04
20446,0.91,0.09,0.0,0.09,0.09
5886,0.1,0.02,0.88,0.9,270.0
52883,0.01,0.0,0.99,0.99,0.99
30892,1.0,0.0,0.0,0.0,0.0
37432,0.01,0.06,0.93,0.99,0.0
42574,0.97,0.0,0.03,0.03,28.5
61505,0.31,0.02,0.67,0.6900000000000001,0.0
44827,0.08,0.0,0.92,0.92,55.2
5951,0.87,0.03,0.1,0.13,0.13
48991,0.62,0.26,0.12,0.38,0.0
22821,0.82,0.18,0.0,0.18,0.0
46478,0.93,0.03,0.04,0.07,0.0
19831,0.58,0.07,0.35,0.42,63.0
49317,0.25,0.46,0.29,0.75,0.0
18472,0.0,0.0,1.0,1.0,0.0
58686,0.35,0.01,0.64,0.65,325.0
47419,0.0,0.0,1.0,1.0,0.0
44921,1.0,0.0,0.0,0.0,0.0
55024,0.0,0.0,1.0,1.0,530.0
28971,0.0,0.0,1.0,1.0,1.0
8108,0.54,0.01,0.45,0.46,0.0
32182,0.99,0.0,0.01,0.01,1.5
40513,0.0,0.0,1.0,1.0,0.0
372,0.43,0.04,0.53,0.5700000000000001,684.0000000000001
49297,0.74,0.0,0.26,0.26,10.4
24407,0.01,0.0,0.99,0.99,0.0
44874,0.82,0.01,0.17,0.18000000000000002,0.0
25119,1.0,0.0,0.0,0.0,0.0
3882,0.23,0.17,0.6,0.77,0.0
73443,1.0,0.0,0.0,0.0,0.0
56056,0.47,0.01,0.52,0.53,0.0
22035,0.02,0.0,0.98,0.98,0.98
46318,0.43,0.26,0.31,0.5700000000000001,220.59000000000003
20802,0.98,0.0,0.02,0.02,0.02
41941,0.0,0.02,0.98,1.0,1.0
12044,0.86,0.02,0.12,0.13999999999999999,0.0
47262,0.39,0.52,0.09,0.61,269.62
19337,0.19,0.81,0.0,0.81,0.0
38688,0.25,0.09,0.66,0.75,0.75
45341,0.2,0.0,0.8,0.8,0.0
55661,0.88,0.02,0.1,0.12000000000000001,0.0
32322,0.61,0.07,0.32,0.39,0.0
41912,0.45,0.04,0.51,0.55,0.0
26136,0.0,0.0,1.0,1.0,212.0
13480,0.89,0.02,0.09,0.11,1.32
62035,0.56,0.41,0.03,0.43999999999999995,0.0
50343,0.0,0.03,0.97,1.0,140.0
68537,0.72,0.0,0.28,0.28,84.00000000000001
52293,0.89,0.0,0.11,0.11,0.0
17764,0.77,0.08,0.15,0.22999999999999998,140.29999999999998
67862,0.0,0.0,1.0,1.0,0.0
38933,0.07,0.01,0.92,0.93,0.0
68514,0.01,0.0,0.99,0.99,44.55
65335,0.21,0.33,0.46,0.79,3950.0
27469,0.99,0.0,0.01,0.01,0.0
31290,0.12,0.38,0.5,0.88,330.0
72594,0.94,0.05,0.01,0.060000000000000005,3.0000000000000004
2854,0.77,0.01,0.22,0.23,0.0
19679,0.0,0.0,1.0,1.0,1.0
46470,0.88,0.08,0.04,0.12,0.12
9931,0.01,0.01,0.98,0.99,0.99
39214,0.96,0.0,0.04,0.04,2.4
3982,0.83,0.01,0.16,0.17,0.17
29633,0.72,0.15,0.13,0.28,0.28
50872,0.85,0.06,0.09,0.15,0.0
31969,0.84,0.0,0.16,0.16,0.0
51280,0.0,0.0,1.0,1.0,0.0
63438,0.12,0.0,0.88,0.88,880.0
52302,0.0,0.0,1.0,1.0,0.0
44486,0.9,0.02,0.08,0.1,10.0
4641,0.27,0.03,0.7,0.73,0.0
47724,0.67,0.07,0.26,0.33,0.33
4393,0.97,0.02,0.01,0.03,1.7999999999999998
54938,0.3,0.64,0.06,0.7,91.0
66983,0.07,0.01,0.92,0.93,0.0
55870,0.0,0.0,1.0,1.0,0.0
62561,0.49,0.1,0.41,0.51,0.51
7975,0.0,0.0,1.0,1.0,55.0
9418,0.03,0.25,0.72,0.97,0.0
4929,0.99,0.0,0.01,0.01,0.8
68311,0.0,0.0,1.0,1.0,0.0
15225,0.0,0.0,1.0,1.0,0.0
51854,0.74,0.02,0.24,0.26,130.0
40247,0.75,0.0,0.25,0.25,3.75
37958,0.33,0.57,0.1,0.6699999999999999,0.0
19319,0.59,0.41,0.0,0.41,0.0
27495,0.75,0.08,0.17,0.25,92.75
20111,1.0,0.0,0.0,0.0,0.0
33231,0.87,0.1,0.03,0.13,39.0
44772,0.64,0.03,0.33,0.36,0.0
53237,0.81,0.1,0.09,0.19,8.55
23279,0.36,0.02,0.62,0.64,51.2
66738,0.19,0.09,0.72,0.8099999999999999,0.0
73053,0.99,0.0,0.01,0.01,0.0
31190,0.59,0.41,0.0,0.41,61.49999999999999
54820,0.93,0.03,0.04,0.07,10.500000000000002
54173,0.75,0.0,0.25,0.25,0.0
40904,0.22,0.02,0.76,0.78,93.60000000000001
43729,0.65,0.01,0.34,0.35000000000000003,70.0
63132,0.9,0.05,0.05,0.1,0.0
65274,0.19,0.6,0.21,0.8099999999999999,0.0
2012,0.02,0.0,0.98,0.98,0.0
70647,0.98,0.0,0.02,0.02,0.8
6067,0.95,0.0,0.05,0.05,7.15
47835,0.0,0.11,0.89,1.0,0.0
14510,0.52,0.04,0.44,0.48,0.0
34536,0.62,0.38,0.0,0.38,0.0
50168,0.6,0.01,0.39,0.4,120.0
65018,0.64,0.08,0.28,0.36000000000000004,0.0
4960,0.96,0.02,0.02,0.04,0.0
19291,0.17,0.03,0.8,0.8300000000000001,0.0
11480,0.01,0.0,0.99,0.99,0.99
74179,0.91,0.01,0.08,0.09,0.0
46276,0.62,0.01,0.37,0.38,0.0
69469,0.76,0.03,0.21,0.24,84.0
51844,0.02,0.0,0.98,0.98,548.8
13340,0.81,0.0,0.19,0.19,40.85
34046,0.47,0.46,0.07,0.53,63.6
72429,0.0,0.0,1.0,1.0,250.0
60034,0.88,0.0,0.12,0.12,0.12
36173,1.0,0.0,0.0,0.0,0.0
66575,0.87,0.08,0.05,0.13,78.0
33778,0.08,0.37,0.55,0.92,140.76000000000002
52807,0.29,0.0,0.71,0.71,0.71
37283,0.13,0.0,0.87,0.87,0.87
53688,0.85,0.04,0.11,0.15,37.5
54777,0.0,0.01,0.99,1.0,43.0
10363,0.0,0.0,1.0,1.0,0.0
42685,0.77,0.0,0.23,0.23,0.0
29334,0.92,0.08,0.0,0.08,0.0
17320,0.94,0.0,0.06,0.06,0.0
7060,0.02,0.0,0.98,0.98,245.0
3905,0.0,0.0,1.0,1.0,250.0
14607,1.0,0.0,0.0,0.0,0.0
59091,0.95,0.05,0.0,0.05,0.0
44927,0.37,0.09,0.54,0.63,0.63
59415,0.93,0.01,0.06,0.06999999999999999,0.0
59722,0.46,0.11,0.43,0.54,216.0
49411,0.77,0.0,0.23,0.23,0.0
40903,0.4,0.01,0.59,0.6,0.0
64786,0.02,0.01,0.97,0.98,0.0
36207,0.71,0.01,0.28,0.29000000000000004,121.80000000000001
61178,0.92,0.08,0.0,0.08,0.0
55377,0.89,0.0,0.11,0.11,16.5
34300,1.0,0.0,0.0,0.0,0.0
29483,0.19,0.01,0.8,0.81,81.0
58576,0.0,0.0,1.0,1.0,250.0
37659,0.27,0.1,0.63,0.73,0.0
63873,0.96,0.0,0.04,0.04,12.8
55723,1.0,0.0,0.0,0.0,0.0
9950,0.95,0.01,0.04,0.05,7.5
49680,0.96,0.0,0.04,0.04,0.04
30329,0.0,0.0,1.0,1.0,0.0
64912,0.99,0.0,0.01,0.01,0.4
21165,0.31,0.04,0.65,0.6900000000000001,172.50000000000003
42112,0.95,0.0,0.05,0.05,0.0
25108,0.99,0.0,0.01,0.01,0.5
